year	sampling.site	id	sum	female	male	Wolbachia	F1	?2_f1	yacho_f1	kor ochi_f1	L2_f1	rozstavl kr_f1	L5_f1	Cr_f1	others_mut_f1	fen zminy_f1	F2	?2_f2	yacho_f2	kor ochi_f2	L2_f2	rozstavl kr_f2	L5_f2	Cr_f2	others_mut_f2	fen zminy_f2
2014	Varva	0	1289	439	850	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	1	NA	NA	NA	NA	31	0	0	0	0	0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0
2014	Varva	2	NA	NA	NA	NA	60	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	3	NA	NA	NA	NA	63	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	4	NA	NA	NA	NA	113	0	0	0	0	0	0	0	0	2	NA	0	0	0	0	0	0	0	0	0
2014	Varva	5	NA	NA	NA	NA	62	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0
2014	Varva	6	NA	NA	NA	NA	42	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	7	NA	NA	NA	0	79	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	1
2014	Varva	8	NA	NA	NA	1	61	0	0	0	0	0	0	0	0	1	39	0	0	0	0	0	0	0	0	1
2014	Varva	9	NA	NA	NA	NA	74	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	10	NA	NA	NA	1	66	0	0	0	0	0	0	0	0	2	23	0	0	0	0	0	0	0	0	0
2014	Varva	11	NA	NA	NA	NA	53	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	12	NA	NA	NA	1	27	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0
2014	Varva	13	NA	NA	NA	NA	70	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	14	NA	NA	NA	NA	45	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0
2014	Varva	15	NA	NA	NA	NA	30	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0
2014	Varva	16	NA	NA	NA	NA	27	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	17	NA	NA	NA	NA	40	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0
2014	Varva	18	NA	NA	NA	NA	90	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	19	NA	NA	NA	NA	72	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0
2014	Varva	20	NA	NA	NA	NA	50	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0
2014	Varva	21	NA	NA	NA	0	112	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0
2014	Varva	22	NA	NA	NA	NA	90	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	23	NA	NA	NA	NA	147	0	0	0	0	0	0	0	0	13	31	0	0	4	0	0	0	0	0	0
2014	Varva	24	NA	NA	NA	NA	83	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0
2014	Varva	25	NA	NA	NA	NA	20	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0
2014	Varva	26	NA	NA	NA	NA	60	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0
2014	Varva	27	NA	NA	NA	NA	63	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0
2014	Varva	28	NA	NA	NA	NA	82	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
2014	Varva	29	NA	NA	NA	1	70	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0
2014	Varva	30	NA	NA	NA	NA	135	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0
2014	Varva	31	NA	NA	NA	NA	73	0	0	0	0	0	0	0	0	0	31	0	0	1	0	0	0	0	0	0
2014	Varva	32	NA	NA	NA	1	104	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0
2014	Varva	33	NA	NA	NA	NA	36	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	34	NA	NA	NA	NA	46	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0
2014	Varva	35	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	36	NA	NA	NA	NA	77	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	37	NA	NA	NA	0	10	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0
2014	Varva	38	NA	NA	NA	NA	33	0	0	0	0	0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0
2014	Varva	39	NA	NA	NA	NA	103	0	0	0	0	0	0	0	0	2	NA	0	0	0	0	0	0	0	0	0
2014	Varva	40	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	41	NA	NA	NA	NA	27	0	0	0	0	0	0	0	0	4	NA	0	0	0	0	0	0	0	0	0
2014	Varva	42	NA	NA	NA	NA	70	1	0	0	0	0	0	0	0	1	40	0	0	1	0	0	0	0	0	0
2014	Varva	43	NA	NA	NA	NA	62	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	44	NA	NA	NA	NA	58	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	45	NA	NA	NA	NA	198	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0
2014	Varva	46	NA	NA	NA	NA	69	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
2014	Varva	47	NA	NA	NA	NA	20	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	48	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	49	NA	NA	NA	NA	161	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0
2014	Varva	50	NA	NA	NA	NA	91	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	51	NA	NA	NA	1	114	0	0	0	0	0	0	0	0	1	62	0	0	0	0	0	0	0	0	0
2014	Varva	52	NA	NA	NA	NA	31	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0
2014	Varva	53	NA	NA	NA	NA	100	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0
2014	Varva	54	NA	NA	NA	0	128	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0
2014	Varva	55	NA	NA	NA	NA	53	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0
2014	Varva	56	NA	NA	NA	NA	58	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
2014	Varva	57	NA	NA	NA	NA	57	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	58	NA	NA	NA	0	61	0	0	0	0	0	0	0	0	1	26	0	0	0	0	0	0	0	0	0
2014	Varva	59	NA	NA	NA	NA	20	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	60	NA	NA	NA	NA	58	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	61	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	62	NA	NA	NA	NA	60	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	63	NA	NA	NA	NA	61	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0
2014	Varva	64	NA	NA	NA	NA	94	0	0	0	0	0	0	0	0	4	35	0	0	2	0	0	0	0	0	0
2014	Varva	65	NA	NA	NA	NA	101	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	66	NA	NA	NA	1	89	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
2014	Varva	67	NA	NA	NA	NA	81	0	0	0	0	0	0	0	0	1	31	0	0	0	0	0	0	0	0	0
2014	Varva	68	NA	NA	NA	NA	161	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0
2014	Varva	69	NA	NA	NA	NA	50	0	0	0	0	0	0	0	0	1	58	0	0	0	0	0	0	0	0	0
2014	Varva	70	NA	NA	NA	NA	49	0	0	0	0	0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0
2014	Varva	71	NA	NA	NA	NA	17	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	72	NA	NA	NA	NA	27	0	0	0	0	0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0
2014	Varva	73	NA	NA	NA	NA	70	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0
2014	Varva	74	NA	NA	NA	NA	68	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0
2014	Varva	75	NA	NA	NA	NA	192	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0
2014	Varva	76	NA	NA	NA	NA	36	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	77	NA	NA	NA	NA	54	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	78	NA	NA	NA	NA	193	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0
2014	Varva	79	NA	NA	NA	0	121	0	0	0	0	0	0	0	0	1	120	0	0	0	0	0	0	0	0	0
2014	Varva	80	NA	NA	NA	NA	110	0	0	0	0	0	0	0	0	1	26	0	0	0	0	0	0	0	0	0
2014	Varva	81	NA	NA	NA	NA	77	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
2014	Varva	82	NA	NA	NA	NA	70	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	83	NA	NA	NA	1	167	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0
2014	Varva	84	NA	NA	NA	1	9	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0
2014	Varva	85	NA	NA	NA	0	157	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0
2014	Varva	86	NA	NA	NA	NA	54	0	0	0	0	0	0	0	0	3	NA	0	0	0	0	0	0	0	0	0
2014	Varva	87	NA	NA	NA	NA	30	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	88	NA	NA	NA	NA	146	0	0	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0
2014	Varva	89	NA	NA	NA	1	20	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0
2014	Varva	90	NA	NA	NA	NA	32	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0
2014	Varva	91	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	92	NA	NA	NA	NA	91	0	0	0	0	0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0
2014	Varva	93	NA	NA	NA	NA	122	0	0	0	0	0	0	0	0	2	NA	0	0	0	0	0	0	0	0	0
2014	Varva	94	NA	NA	NA	NA	25	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	95	NA	NA	NA	1	7	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0
2014	Varva	96	NA	NA	NA	NA	60	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	97	NA	NA	NA	NA	65	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0
2014	Varva	98	NA	NA	NA	NA	77	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0
2014	Varva	99	NA	NA	NA	0	93	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0
2014	Varva	100	NA	NA	NA	NA	114	0	0	0	0	0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0
2014	Varva	101	NA	NA	NA	NA	79	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
2014	Varva	102	NA	NA	NA	NA	84	2	24	0	0	0	0	0	0	0	55	0	2	0	0	0	0	0	0	0
2014	Varva	103	NA	NA	NA	NA	108	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0
2014	Varva	104	NA	NA	NA	NA	52	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0
2014	Varva	105	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	106	NA	NA	NA	NA	40	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0
2014	Varva	107	NA	NA	NA	1	104	0	0	0	0	0	0	0	0	1	36	0	0	0	0	0	0	0	0	0
2014	Varva	108	NA	NA	NA	NA	73	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	109	NA	NA	NA	NA	42	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0
2014	Varva	110	NA	NA	NA	NA	42	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0
2014	Varva	111	NA	NA	NA	0	88	0	0	0	0	0	0	0	0	2	47	0	0	0	0	0	0	0	0	1
2014	Varva	112	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	113	NA	NA	NA	NA	60	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	114	NA	NA	NA	0	40	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0
2014	Varva	115	NA	NA	NA	NA	44	0	0	0	0	0	0	0	0	4	49	0	0	0	0	0	0	0	0	2
2014	Varva	116	NA	NA	NA	1	14	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0
2014	Varva	117	NA	NA	NA	NA	90	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0
2014	Varva	118	NA	NA	NA	NA	89	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	119	NA	NA	NA	1	10	0	0	0	0	0	0	0	0	0	36	0	0	1	0	0	0	0	0	0
2014	Varva	120	NA	NA	NA	NA	71	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	121	NA	NA	NA	NA	97	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0
2014	Varva	122	NA	NA	NA	1	59	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0
2014	Varva	123	NA	NA	NA	NA	16	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	124	NA	NA	NA	NA	50	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	125	NA	NA	NA	NA	80	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	126	NA	NA	NA	NA	36	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	127	NA	NA	NA	0	30	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0
2014	Varva	128	NA	NA	NA	NA	72	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
2014	Varva	129	NA	NA	NA	NA	60	0	0	0	0	0	0	0	0	2	NA	0	0	0	0	0	0	0	0	0
2014	Varva	130	NA	NA	NA	NA	85	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
2014	Varva	131	NA	NA	NA	NA	85	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	132	NA	NA	NA	NA	4	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0
2014	Varva	133	NA	NA	NA	NA	187	4	4	0	0	0	0	0	0	0	126	0	1	0	0	0	0	0	0	0
2014	Varva	134	NA	NA	NA	NA	85	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0
2014	Varva	135	NA	NA	NA	NA	14	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	136	NA	NA	NA	NA	75	0	0	0	0	0	0	0	0	0	37	0	0	1	0	0	0	0	0	0
2014	Varva	137	NA	NA	NA	NA	69	0	0	0	0	0	0	0	0	1	69	0	0	0	0	0	0	0	0	0
2014	Varva	138	NA	NA	NA	NA	118	0	0	19	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0
2014	Varva	139	NA	NA	NA	1	80	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0
2014	Varva	140	NA	NA	NA	1	95	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0
2014	Varva	141	NA	NA	NA	NA	17	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0
2014	Varva	142	NA	NA	NA	NA	61	0	0	0	0	0	0	0	0	1	28	0	0	0	0	0	0	0	0	0
2014	Varva	143	NA	NA	NA	NA	92	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
2014	Varva	144	NA	NA	NA	NA	40	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	145	NA	NA	NA	NA	15	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	146	NA	NA	NA	1	53	0	0	0	0	0	0	0	0	1	41	0	0	0	0	0	0	0	0	0
2014	Varva	147	NA	NA	NA	NA	57	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0
2014	Varva	148	NA	NA	NA	NA	38	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0
2014	Varva	149	NA	NA	NA	0	81	0	2	0	0	0	0	0	0	0	49	0	2	0	0	0	0	0	0	0
2014	Varva	150	NA	NA	NA	NA	129	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
2014	Varva	151	NA	NA	NA	NA	142	0	0	0	0	0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0
2014	Varva	152	NA	NA	NA	NA	38	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Varva	153	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Ozero	0	446	251	195	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Ozero	1	NA	NA	NA	1	15	0	0	0	0	0	0	0	0	0	19	5	0	0	0	0	0	0	0	0
2014	Ozero	2	NA	NA	NA	NA	20	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
2014	Ozero	3	NA	NA	NA	0	21	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
2014	Ozero	4	NA	NA	NA	1	23	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0
2014	Ozero	5	NA	NA	NA	1	19	7	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
2014	Ozero	6	NA	NA	NA	1	23	0	0	0	0	0	0	0	0	0	30	4	0	0	0	0	0	0	0	0
2014	Ozero	7	NA	NA	NA	1	32	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0
2014	Ozero	8	NA	NA	NA	0	31	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0
2014	Ozero	9	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Ozero	10	NA	NA	NA	1	39	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
2014	Ozero	11	NA	NA	NA	1	36	0	0	0	0	0	0	0	0	0	26	0	2	0	0	0	0	0	0	0
2014	Ozero	12	NA	NA	NA	NA	41	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
2014	Ozero	13	NA	NA	NA	0	43	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
2014	Ozero	14	NA	NA	NA	1	21	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
2014	Ozero	15	NA	NA	NA	1	38	0	0	0	0	0	0	0	0	0	27	1	2	0	0	0	0	0	0	0
2014	Ozero	16	NA	NA	NA	1	47	1	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
2014	Ozero	17	NA	NA	NA	1	36	0	0	0	0	0	0	0	0	0	34	1	0	0	0	0	0	0	0	0
2014	Ozero	18	NA	NA	NA	0	27	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
2014	Ozero	19	NA	NA	NA	NA	32	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
2014	Ozero	20	NA	NA	NA	1	48	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0
2014	Ozero	21	NA	NA	NA	1	34	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0
2014	Ozero	22	NA	NA	NA	NA	53	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0
2014	Ozero	23	NA	NA	NA	NA	52	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0
2014	Ozero	24	NA	NA	NA	0	13	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
2014	Ozero	25	NA	NA	NA	1	58	3	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
2014	Ozero	26	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Ozero	27	NA	NA	NA	0	20	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0
2014	Ozero	28	NA	NA	NA	0	24	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
2014	Ozero	29	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Ozero	30	NA	NA	NA	1	33	2	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
2014	Ozero	31	NA	NA	NA	0	50	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0
2014	Ozero	32	NA	NA	NA	0	41	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0
2014	Ozero	33	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
2014	Ozero	34	NA	NA	NA	1	50	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
2014	Ozero	35	NA	NA	NA	0	46	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
2014	Ozero	36	NA	NA	NA	0	46	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
2014	Ozero	37	NA	NA	NA	0	31	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
2014	Yaniv	0	189	92	97	NA	NA	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0
2014	Yaniv	1	NA	NA	NA	0	84	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0
2014	Yaniv	2	NA	NA	NA	NA	48	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0
2014	Yaniv	3	NA	NA	NA	NA	98	0	0	0	0	0	0	0	0	1	70	0	0	0	0	0	0	0	0	0
2014	Yaniv	4	NA	NA	NA	0	93	0	0	0	0	0	0	0	0	3	45	0	0	0	0	0	0	0	0	0
2014	Yaniv	5	NA	NA	NA	0	145	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0
2014	Yaniv	6	NA	NA	NA	0	44	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
2014	Yaniv	7	NA	NA	NA	NA	133	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0
2014	Yaniv	8	NA	NA	NA	0	50	0	0	0	0	0	0	0	0	2	20	0	0	0	0	0	0	0	0	0
2014	Yaniv	9	NA	NA	NA	NA	42	0	0	0	0	0	0	0	0	1	30	0	5	0	0	0	0	0	0	0
2014	Yaniv	10	NA	NA	NA	0	67	0	0	0	0	0	0	0	0	2	89	0	0	0	0	0	0	0	0	4
2014	Yaniv	11	NA	NA	NA	0	12	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0
2014	Yaniv	12	NA	NA	NA	NA	177	1	0	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
2014	Yaniv	13	NA	NA	NA	1	63	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0
2014	Yaniv	14	NA	NA	NA	NA	7	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
2014	Yaniv	15	NA	NA	NA	NA	70	0	0	0	0	0	0	0	0	4	31	0	0	0	0	0	0	0	0	0
2014	Yaniv	16	NA	NA	NA	NA	191	0	0	0	0	0	0	0	0	4	13	0	0	0	0	0	0	0	0	0
2014	Yaniv	17	NA	NA	NA	NA	145	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0
2014	Yaniv	18	NA	NA	NA	NA	101	0	0	0	0	0	0	0	0	1	86	0	0	0	0	0	0	0	0	0
2014	Yaniv	19	NA	NA	NA	0	73	0	0	0	0	0	0	0	0	1	27	0	0	0	0	0	0	0	0	0
2014	Yaniv	20	NA	NA	NA	NA	111	6	0	1	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0
2014	Yaniv	21	NA	NA	NA	NA	91	0	0	0	0	0	0	0	0	1	84	0	0	0	0	0	0	0	0	0
2014	Yaniv	22	NA	NA	NA	NA	74	0	0	0	0	0	0	0	0	2	35	0	0	0	0	0	0	0	0	0
2014	Yaniv	23	NA	NA	NA	NA	32	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
2014	Yaniv	24	NA	NA	NA	NA	90	0	0	0	0	0	0	0	0	3	33	0	0	0	0	0	0	0	0	0
2014	Yaniv	25	NA	NA	NA	NA	89	0	0	0	0	0	0	0	0	0	37	0	1	0	0	0	0	0	0	0
2014	Yaniv	26	NA	NA	NA	NA	89	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0
2014	Yaniv	27	NA	NA	NA	NA	74	0	0	0	0	0	0	0	0	1	21	0	0	0	0	0	0	0	0	0
2014	Yaniv	28	NA	NA	NA	NA	148	0	0	0	0	0	0	0	0	8	34	0	0	0	0	0	0	0	0	0
2014	Yaniv	29	NA	NA	NA	1	104	0	0	0	0	0	0	0	0	6	17	0	0	0	0	0	0	0	0	0
2014	Yaniv	30	NA	NA	NA	NA	160	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0
2014	Yaniv	31	NA	NA	NA	NA	94	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0
